issue_id,title,ground_truth,prediction,raw_response,prompt_hash,model_version,temperature,timestamp_utc
ISSUE-0001,Fix login bug #1,0,1,"Step 1: Identify the key information provided in the issue.
- The title mentions ""Fix login bug #1"".
- The description states that users cannot log in sometimes.

Step 2: Determine what essential information is missing from the issue.
- Steps to reproduce the issue are not provided. Without these, it's difficult for a developer to understand when and how the problem occurs.
- Expected behavior is not specified. It’s unclear what should happen when a user tries to log in successfully.
- Acceptance criteria are absent. There's no clear definition of what constitutes a fix or resolution.
- Affected components are not mentioned. The description does not specify which part of the system (e.g., front-end, back-end) is causing the issue.
- Environment details are missing. It’s unclear if this affects all users across different environments or specific user groups.

Step 3: Evaluate whether a developer can act on this issue without additional information.
Given the lack of detailed steps to reproduce, expected behavior, acceptance criteria, affected components, and environment details, it would be challenging for a developer to start working on this issue effectively. They would likely need more context before they could begin addressing the problem.

Final Answer: Yes",f3fe5b900ae809ea,qwen2.5:14b,0,2026-06-08T19:00:43.693673+00:00
ISSUE-0002,Update UI #2,0,1,"Step 1: Identify the key information provided in the issue.
- The title suggests that it's about updating the UI.
- The description states ""The interface needs updating.""

Step 2: Determine what essential information is missing.
- Steps to reproduce the problem or need for update are not given.
- Expected behavior after the update is not specified.
- Acceptance criteria for when the issue can be considered resolved are absent.
- Affected components of the UI that require updates are unclear.
- Environment details (e.g., browser, OS) where this needs to happen are missing.

Step 3: Evaluate if a developer can act on this issue without asking for more information.
- Given the lack of specific details about what exactly needs updating and how it should look after being updated, developers would likely need additional context before proceeding with any changes.

Final Answer: Yes",70b75202597f787a,qwen2.5:14b,0,2026-06-08T19:00:47.388077+00:00
ISSUE-0003,Add export feature #3,0,1,"Step 1: Identify the key information provided in the issue.
- The user wants to add an export feature that allows data to be exported from the reports page to CSV format.

Step 2: Determine what essential information is missing.
- Steps to reproduce or trigger the export functionality are not specified.
- Expected behavior (e.g., which fields should be included, how the data should be formatted) is not detailed.
- Acceptance criteria for when this feature can be considered complete are absent.
- Affected components and environment details (such as browser requirements, server-side dependencies) are missing.

Step 3: Evaluate if a developer can act on this issue without additional information.
- Given the lack of specific details about how to implement or test the export functionality, it would be challenging for a developer to proceed confidently with development based solely on the current description.

Final Answer: Yes",320f6c775a8734de,qwen2.5:14b,0,2026-06-08T19:00:51.196178+00:00
ISSUE-0004,Performance issue #4,0,1,"Step 1: Identify the key information provided in the issue.
- The key information given is that ""the app is slow.""

Step 2: Determine what essential information is missing from the description.
- Steps to reproduce the performance issue are not provided.
- Expected behavior and actual observed behavior are not detailed.
- No acceptance criteria or conditions for resolving the issue are specified.
- Affected components within the application (e.g., specific features, modules) are unclear.
- Environment details such as operating system, device type, network conditions, etc., are missing.

Step 3: Evaluate if a developer can act on this issue without needing additional information.
- Given the lack of specifics about when and how the performance issue occurs, it would be challenging for a developer to diagnose or fix the problem effectively. More details are necessary to understand the context and reproduce the issue accurately.

Final Answer: Yes",bdbf01151c6493bd,qwen2.5:14b,0,2026-06-08T19:00:55.049417+00:00
ISSUE-0005,Null pointer exception #5,0,1,"Step 1: Identify the key information provided in the issue.
- The issue title mentions ""NullPointerException"".
- The description specifies that the exception occurs in UserService.java at line 142 when userId is null.

Step 2: Determine what essential information is missing from the issue report.
- Steps to reproduce the issue are not provided. Without these, it's difficult for a developer to replicate and understand the context of the problem.
- Expected behavior is not mentioned. It’s unclear what should happen when userId is null.
- Acceptance criteria are absent. There's no clear definition of what needs to be achieved or verified once the bug is fixed.
- Environment details (such as operating system, Java version, application version) are missing. This information can help in reproducing and debugging the issue.

Step 3: Evaluate if a developer can act on this issue without needing additional information.
Given the lack of reproduction steps, expected behavior, acceptance criteria, and environment details, it would be challenging for a developer to effectively address this issue without further clarification or investigation.

Final Answer: Yes",6d1c6b285337570c,qwen2.5:14b,0,2026-06-08T19:00:59.671586+00:00
ISSUE-0006,Search not working #6,0,1,"Step 1: Identify the key information provided in the issue.
- The title indicates that there's an issue with search functionality (""Search not working"").
- The description states that ""Search returns no results.""

Step 2: Determine what essential information is missing.
- Steps to reproduce the issue are missing. How can a developer replicate this problem?
- Expected behavior is not specified. What should happen when someone performs a search?
- Acceptance criteria are absent. How will we know if the fix works correctly?
- Affected components or environment details (e.g., browser, version of software) are not provided.

Step 3: Evaluate whether a developer can act on this issue without additional information.
Given the lack of detailed steps to reproduce and expected behavior, it would be challenging for a developer to understand the full scope of the problem and how to fix it. The absence of environment details also complicates troubleshooting efforts.

Final Answer: Yes",640f52c8c2d338c7,qwen2.5:14b,0,2026-06-08T19:01:03.680921+00:00
ISSUE-0007,Add dark mode #7,0,1,"Step 1: Identify the key information provided in the issue.
- The title suggests adding dark mode functionality to the application.
- The description mentions implementing a toggle switch in settings and storing user preference using localStorage.

Step 2: Determine what essential information is missing from the issue.
- Steps to reproduce or how to test the feature are not mentioned.
- Expected behavior after toggling dark mode (e.g., changes in UI elements, background colors) is not specified.
- Acceptance criteria for when this task can be considered complete are absent.
- Affected components and their interactions with dark mode are unclear.
- Environment details such as browser compatibility or specific OS requirements are missing.

Step 3: Evaluate if a developer can act on the issue without needing additional information.
Given the lack of detailed specifications, acceptance criteria, testing steps, and environment specifics, it would be challenging for a developer to implement this feature confidently. They would likely need clarification on these points before proceeding with development.

Final Answer: Yes",9a411da01f121a34,qwen2.5:14b,0,2026-06-08T19:01:07.888558+00:00
ISSUE-0008,Crash on startup #8,0,1,"Step 1: Identify the key information provided in the issue.
- The key information given is that the application crashes when it starts up.

Step 2: Determine what essential information is missing from the description.
- Steps to reproduce the issue are not provided. Without these, developers cannot reliably recreate and test the problem.
- Expected behavior is not mentioned. Developers need to know how the app should behave normally upon startup to understand what's going wrong.
- Acceptance criteria for resolving this issue are absent. This means there’s no clear definition of when the issue can be considered fixed.
- Affected components or specific parts of the application that cause the crash are not detailed.
- Environment details such as operating system, version numbers, and any other relevant technical specifications are missing.

Step 3: Evaluate if a developer can act on this issue without needing additional information.
- Given the lack of reproduction steps, expected behavior, acceptance criteria, affected components, and environment details, it is highly unlikely that a developer could effectively address or debug this issue based solely on the provided description. They would need more specific information to proceed.

Final Answer: Yes",e4c04ca18cc0f3ea,qwen2.5:14b,0,2026-06-08T19:01:12.566712+00:00
ISSUE-0009,Email validation #9,0,1,"Step 1: Identify the key information provided in the issue.
- The issue title mentions ""Email validation #9"".
- The description states that email format should be validated during registration and inline error messages should appear if the email is invalid.

Step 2: Determine what essential information is missing from the issue.
- Steps to reproduce the problem or how to test the feature are not provided.
- Expected behavior (what exactly should happen when an invalid email is entered) is not detailed.
- Acceptance criteria for validation and error messages are not specified.
- Affected components (which part of the system handles this, e.g., frontend form submission or backend validation logic) are unclear.
- Environment details (operating systems, browsers, etc.) where this should work are missing.

Step 3: Evaluate if a developer can act on this issue without needing additional information.
Given the lack of specific steps to reproduce, expected behavior, acceptance criteria, and environment details, it would be challenging for a developer to implement or test this feature effectively. More detailed requirements are necessary before proceeding with development.

Final Answer: Yes",8ba8649805cfad6a,qwen2.5:14b,0,2026-06-08T19:01:17.172058+00:00
ISSUE-0010,Database timeout #10,1,1,"Step 1: Identify the key information provided in the issue.
- The issue title mentions ""Database timeout #10"".
- The description states that DB queries time out after 30 seconds under heavy load with over 500 concurrent users.

Step 2: Determine what essential information is missing from the issue report.
- Steps to reproduce the problem are not provided. Without these, it's difficult for a developer to replicate and understand the exact scenario causing the timeout.
- Expected behavior is not mentioned. It’s unclear whether this is expected or if there should be no timeouts under such conditions.
- Acceptance criteria are missing. There's no clear definition of what would constitute a resolution or how success will be measured.
- Affected components other than the database itself are not specified, which could include application servers, network infrastructure, etc.
- Environment details (e.g., operating system, database version, hardware specifications) are absent.

Step 3: Evaluate if a developer can act on this issue without additional information.
Given the lack of detailed steps to reproduce, expected behavior, acceptance criteria, and environment specifics, it would be challenging for a developer to effectively address or debug this issue. More context is needed before actionable work can begin.

Final Answer: Yes",fec4d134efa89a87,qwen2.5:14b,0,2026-06-08T19:01:22.394336+00:00
